#node	identifier	category	term ID	term description
NTF4	9606.ENSP00000469455	GO Process	GO:0048856	Anatomical structure development
NTF4	9606.ENSP00000469455	GO Process	GO:0048858	Cell projection morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0048859	Formation of anatomical boundary
NTF4	9606.ENSP00000469455	GO Process	GO:0048869	Cellular developmental process
NTF4	9606.ENSP00000469455	GO Process	GO:0050789	Regulation of biological process
NTF4	9606.ENSP00000469455	GO Process	GO:0050793	Regulation of developmental process
NTF4	9606.ENSP00000469455	GO Process	GO:0050794	Regulation of cellular process
NTF4	9606.ENSP00000469455	GO Process	GO:0050804	Modulation of chemical synaptic transmission
NTF4	9606.ENSP00000469455	GO Process	GO:0050877	Nervous system process
NTF4	9606.ENSP00000469455	GO Process	GO:0050890	Cognition
NTF4	9606.ENSP00000469455	GO Process	GO:0050896	Response to stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0051174	Regulation of phosphorus metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0051246	Regulation of protein metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0051247	Positive regulation of protein metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0051716	Cellular response to stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0060255	Regulation of macromolecule metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0060384	Innervation
NTF4	9606.ENSP00000469455	GO Process	GO:0060548	Negative regulation of cell death
NTF4	9606.ENSP00000469455	GO Process	GO:0061193	Taste bud development
NTF4	9606.ENSP00000469455	GO Process	GO:0065007	Biological regulation
NTF4	9606.ENSP00000469455	GO Process	GO:0070848	Response to growth factor
NTF4	9606.ENSP00000469455	GO Process	GO:0070887	Cellular response to chemical stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0071310	Cellular response to organic substance
NTF4	9606.ENSP00000469455	GO Process	GO:0071363	Cellular response to growth factor stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0071495	Cellular response to endogenous stimulus
NTF4	9606.ENSP00000469455	GO Process	GO:0071840	Cellular component organization or biogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:0080090	Regulation of primary metabolic process
NTF4	9606.ENSP00000469455	GO Process	GO:0099177	Regulation of trans-synaptic signaling
NTF4	9606.ENSP00000469455	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
NTF4	9606.ENSP00000469455	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
NTF4	9606.ENSP00000469455	GO Process	GO:1901214	Regulation of neuron death
NTF4	9606.ENSP00000469455	GO Process	GO:1901215	Negative regulation of neuron death
NTF4	9606.ENSP00000469455	GO Process	GO:1990089	Response to nerve growth factor
NTF4	9606.ENSP00000469455	GO Process	GO:1990090	Cellular response to nerve growth factor stimulus
NTF4	9606.ENSP00000469455	GO Function	GO:0005102	Signaling receptor binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005123	Death receptor binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005126	Cytokine receptor binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005163	Nerve growth factor receptor binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005165	Neurotrophin receptor binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005488	Binding
NTF4	9606.ENSP00000469455	GO Function	GO:0005515	Protein binding
NTF4	9606.ENSP00000469455	GO Function	GO:0008083	Growth factor activity
NTF4	9606.ENSP00000469455	GO Function	GO:0030545	Signaling receptor regulator activity
NTF4	9606.ENSP00000469455	GO Function	GO:0030546	Signaling receptor activator activity
NTF4	9606.ENSP00000469455	GO Function	GO:0032813	Tumor necrosis factor receptor superfamily binding
NTF4	9606.ENSP00000469455	GO Function	GO:0048018	Receptor ligand activity
NTF4	9606.ENSP00000469455	GO Function	GO:0098772	Molecular function regulator activity
NTF4	9606.ENSP00000469455	GO Component	GO:0005576	Extracellular region
NTF4	9606.ENSP00000469455	GO Component	GO:0005615	Extracellular space
NTF4	9606.ENSP00000469455	GO Component	GO:0005622	Intracellular anatomical structure
NTF4	9606.ENSP00000469455	GO Component	GO:0005737	Cytoplasm
NTF4	9606.ENSP00000469455	GO Component	GO:0008021	Synaptic vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0012505	Endomembrane system
NTF4	9606.ENSP00000469455	GO Component	GO:0030054	Cell junction
NTF4	9606.ENSP00000469455	GO Component	GO:0030133	Transport vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0030424	Axon
NTF4	9606.ENSP00000469455	GO Component	GO:0030425	Dendrite
NTF4	9606.ENSP00000469455	GO Component	GO:0031410	Cytoplasmic vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0031982	Vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0036477	Somatodendritic compartment
NTF4	9606.ENSP00000469455	GO Component	GO:0042995	Cell projection
NTF4	9606.ENSP00000469455	GO Component	GO:0043005	Neuron projection
NTF4	9606.ENSP00000469455	GO Component	GO:0043226	Organelle
NTF4	9606.ENSP00000469455	GO Component	GO:0043227	Membrane-bounded organelle
NTF4	9606.ENSP00000469455	GO Component	GO:0043229	Intracellular organelle
NTF4	9606.ENSP00000469455	GO Component	GO:0043231	Intracellular membrane-bounded organelle
NTF4	9606.ENSP00000469455	GO Component	GO:0045202	Synapse
NTF4	9606.ENSP00000469455	GO Component	GO:0070382	Exocytic vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0097447	Dendritic tree
NTF4	9606.ENSP00000469455	GO Component	GO:0097708	Intracellular vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0098793	Presynapse
NTF4	9606.ENSP00000469455	GO Component	GO:0099503	Secretory vesicle
NTF4	9606.ENSP00000469455	GO Component	GO:0110165	Cellular anatomical entity
NTF4	9606.ENSP00000469455	GO Component	GO:0120025	Plasma membrane bounded cell projection
NTF4	9606.ENSP00000469455	STRING clusters	CL:17325	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
NTF4	9606.ENSP00000469455	STRING clusters	CL:17326	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily
NTF4	9606.ENSP00000469455	STRING clusters	CL:17327	Mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and Tyrosine-protein kinase, catalytic domain
NTF4	9606.ENSP00000469455	STRING clusters	CL:17594	Mixed, incl. Nerve growth factor signaling pathway, and Glial cell line-derived neurotrophic factor family
NTF4	9606.ENSP00000469455	STRING clusters	CL:17617	Nerve growth factor-like, and Nerve growth factor receptor activity
NTF4	9606.ENSP00000469455	KEGG	hsa04010	MAPK signaling pathway
NTF4	9606.ENSP00000469455	KEGG	hsa04014	Ras signaling pathway
NTF4	9606.ENSP00000469455	KEGG	hsa04151	PI3K-Akt signaling pathway
NTF4	9606.ENSP00000469455	KEGG	hsa04722	Neurotrophin signaling pathway
NTF4	9606.ENSP00000469455	Reactome	HSA-162582	Signal Transduction
NTF4	9606.ENSP00000469455	Reactome	HSA-166520	Signaling by NTRKs
NTF4	9606.ENSP00000469455	Reactome	HSA-9006115	Signaling by NTRK2 (TRKB)
NTF4	9606.ENSP00000469455	Reactome	HSA-9006934	Signaling by Receptor Tyrosine Kinases
NTF4	9606.ENSP00000469455	Reactome	HSA-9026357	NTF4 activates NTRK2 (TRKB) signaling
NTF4	9606.ENSP00000469455	Reactome	HSA-9026519	Activated NTRK2 signals through RAS
NTF4	9606.ENSP00000469455	Reactome	HSA-9026527	Activated NTRK2 signals through PLCG1
NTF4	9606.ENSP00000469455	Reactome	HSA-9028335	Activated NTRK2 signals through PI3K
NTF4	9606.ENSP00000469455	Reactome	HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3
NTF4	9606.ENSP00000469455	WikiPathways	WP2848	Pluripotent stem cell differentiation pathway
NTF4	9606.ENSP00000469455	WikiPathways	WP382	MAPK signaling pathway
NTF4	9606.ENSP00000469455	WikiPathways	WP4172	PI3K-Akt signaling pathway
NTF4	9606.ENSP00000469455	WikiPathways	WP5087	Malignant pleural mesothelioma
NTF4	9606.ENSP00000469455	DISEASES	DOID:0050155	Sensory system disease
NTF4	9606.ENSP00000469455	DISEASES	DOID:1686	Glaucoma
NTF4	9606.ENSP00000469455	DISEASES	DOID:4	Disease
NTF4	9606.ENSP00000469455	DISEASES	DOID:5614	Eye disease
NTF4	9606.ENSP00000469455	DISEASES	DOID:7	Disease of anatomical entity
NTF4	9606.ENSP00000469455	DISEASES	DOID:863	Nervous system disease
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000042	Animal
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000080	Male reproductive gland
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000081	Reproductive system
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000082	Male reproductive system
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000083	Female reproductive system
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000254	Female reproductive gland
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000416	Epithelium
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000522	Gland
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000634	Integument
NTF4	9606.ENSP00000469455	TISSUES	BTO:0000975	Ovary
NTF4	9606.ENSP00000469455	TISSUES	BTO:0001129	Prostate gland
NTF4	9606.ENSP00000469455	TISSUES	BTO:0001488	Endocrine gland
NTF4	9606.ENSP00000469455	TISSUES	BTO:0001489	Whole body
NTF4	9606.ENSP00000469455	TISSUES	BTO:0003091	Urogenital system
NTF4	9606.ENSP00000469455	TISSUES	BTO:0003096	Internal male genital organ
NTF4	9606.ENSP00000469455	TISSUES	BTO:0003099	Internal female genital organ
NTF4	9606.ENSP00000469455	COMPARTMENTS	GOCC:0005576	Extracellular region
NTF4	9606.ENSP00000469455	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
NTF4	9606.ENSP00000469455	Monarch	HP:0000118	Phenotypic abnormality
NTF4	9606.ENSP00000469455	Monarch	HP:0000478	Abnormality of the eye
NTF4	9606.ENSP00000469455	Monarch	HP:0000501	Glaucoma
NTF4	9606.ENSP00000469455	Monarch	HP:0012108	Open angle glaucoma
NTF4	9606.ENSP00000469455	Monarch	HP:0012373	Abnormal eye physiology
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0165	Cleavage on pair of basic residues
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0325	Glycoprotein
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0339	Growth factor
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0732	Signal
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0955	Glaucoma
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-0964	Secreted
NTF4	9606.ENSP00000469455	UniProt Keywords	KW-1015	Disulfide bond
NTF4	9606.ENSP00000469455	InterPro	IPR002072	Nerve growth factor-related
NTF4	9606.ENSP00000469455	InterPro	IPR019846	Nerve growth factor conserved site
NTF4	9606.ENSP00000469455	InterPro	IPR020408	Nerve growth factor-like
NTF4	9606.ENSP00000469455	InterPro	IPR020432	Neurotrophin-4
NTF4	9606.ENSP00000469455	InterPro	IPR029034	Cystine-knot cytokine
NTF4	9606.ENSP00000469455	SMART	SM00140	Nerve growth factor (NGF or beta-NGF)
NTRK1	9606.ENSP00000431418	GO Process	GO:0000003	Reproduction
NTRK1	9606.ENSP00000431418	GO Process	GO:0000902	Cell morphogenesis
NTRK1	9606.ENSP00000431418	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
NTRK1	9606.ENSP00000431418	GO Process	GO:0001101	Response to acid chemical
NTRK1	9606.ENSP00000431418	GO Process	GO:0001775	Cell activation
NTRK1	9606.ENSP00000431418	GO Process	GO:0001932	Regulation of protein phosphorylation
NTRK1	9606.ENSP00000431418	GO Process	GO:0001934	Positive regulation of protein phosphorylation
NTRK1	9606.ENSP00000431418	GO Process	GO:0002064	Epithelial cell development
NTRK1	9606.ENSP00000431418	GO Process	GO:0002376	Immune system process
NTRK1	9606.ENSP00000431418	GO Process	GO:0002520	Immune system development
NTRK1	9606.ENSP00000431418	GO Process	GO:0002521	Leukocyte differentiation
NTRK1	9606.ENSP00000431418	GO Process	GO:0003006	Developmental process involved in reproduction
NTRK1	9606.ENSP00000431418	GO Process	GO:0003008	System process
NTRK1	9606.ENSP00000431418	GO Process	GO:0006355	Regulation of transcription, DNA-templated
NTRK1	9606.ENSP00000431418	GO Process	GO:0006468	Protein phosphorylation
NTRK1	9606.ENSP00000431418	GO Process	GO:0006793	Phosphorus metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0006796	Phosphate-containing compound metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0006807	Nitrogen compound metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0006915	Apoptotic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0006935	Chemotaxis
NTRK1	9606.ENSP00000431418	GO Process	GO:0006950	Response to stress
NTRK1	9606.ENSP00000431418	GO Process	GO:0007154	Cell communication
NTRK1	9606.ENSP00000431418	GO Process	GO:0007165	Signal transduction
NTRK1	9606.ENSP00000431418	GO Process	GO:0007166	Cell surface receptor signaling pathway
NTRK1	9606.ENSP00000431418	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
NTRK1	9606.ENSP00000431418	GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway
NTRK1	9606.ENSP00000431418	GO Process	GO:0007275	Multicellular organism development
NTRK1	9606.ENSP00000431418	GO Process	GO:0007399	Nervous system development
NTRK1	9606.ENSP00000431418	GO Process	GO:0007409	Axonogenesis
NTRK1	9606.ENSP00000431418	GO Process	GO:0007411	Axon guidance
NTRK1	9606.ENSP00000431418	GO Process	GO:0007548	Sex differentiation
NTRK1	9606.ENSP00000431418	GO Process	GO:0007568	Aging
NTRK1	9606.ENSP00000431418	GO Process	GO:0007600	Sensory perception
NTRK1	9606.ENSP00000431418	GO Process	GO:0007610	Behavior
NTRK1	9606.ENSP00000431418	GO Process	GO:0007611	Learning or memory
NTRK1	9606.ENSP00000431418	GO Process	GO:0007623	Circadian rhythm
NTRK1	9606.ENSP00000431418	GO Process	GO:0007635	Chemosensory behavior
NTRK1	9606.ENSP00000431418	GO Process	GO:0008152	Metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0008219	Cell death
NTRK1	9606.ENSP00000431418	GO Process	GO:0008285	Negative regulation of cell population proliferation
NTRK1	9606.ENSP00000431418	GO Process	GO:0008406	Gonad development
NTRK1	9606.ENSP00000431418	GO Process	GO:0008584	Male gonad development
NTRK1	9606.ENSP00000431418	GO Process	GO:0009266	Response to temperature stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009314	Response to radiation
NTRK1	9606.ENSP00000431418	GO Process	GO:0009410	Response to xenobiotic stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009415	Response to water
NTRK1	9606.ENSP00000431418	GO Process	GO:0009581	Detection of external stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009582	Detection of abiotic stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009605	Response to external stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009611	Response to wounding
NTRK1	9606.ENSP00000431418	GO Process	GO:0009612	Response to mechanical stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009628	Response to abiotic stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009653	Anatomical structure morphogenesis
NTRK1	9606.ENSP00000431418	GO Process	GO:0009719	Response to endogenous stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0009888	Tissue development
NTRK1	9606.ENSP00000431418	GO Process	GO:0009889	Regulation of biosynthetic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0009893	Positive regulation of metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0009966	Regulation of signal transduction
NTRK1	9606.ENSP00000431418	GO Process	GO:0009967	Positive regulation of signal transduction
NTRK1	9606.ENSP00000431418	GO Process	GO:0009987	Cellular process
NTRK1	9606.ENSP00000431418	GO Process	GO:0009991	Response to extracellular stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0010033	Response to organic substance
NTRK1	9606.ENSP00000431418	GO Process	GO:0010035	Response to inorganic substance
NTRK1	9606.ENSP00000431418	GO Process	GO:0010468	Regulation of gene expression
NTRK1	9606.ENSP00000431418	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0010623	Programmed cell death involved in cell development
NTRK1	9606.ENSP00000431418	GO Process	GO:0010646	Regulation of cell communication
NTRK1	9606.ENSP00000431418	GO Process	GO:0010647	Positive regulation of cell communication
NTRK1	9606.ENSP00000431418	GO Process	GO:0010941	Regulation of cell death
NTRK1	9606.ENSP00000431418	GO Process	GO:0010942	Positive regulation of cell death
NTRK1	9606.ENSP00000431418	GO Process	GO:0010975	Regulation of neuron projection development
NTRK1	9606.ENSP00000431418	GO Process	GO:0010976	Positive regulation of neuron projection development
NTRK1	9606.ENSP00000431418	GO Process	GO:0012501	Programmed cell death
NTRK1	9606.ENSP00000431418	GO Process	GO:0014066	Regulation of phosphatidylinositol 3-kinase signaling
NTRK1	9606.ENSP00000431418	GO Process	GO:0014068	Positive regulation of phosphatidylinositol 3-kinase signaling
NTRK1	9606.ENSP00000431418	GO Process	GO:0016043	Cellular component organization
NTRK1	9606.ENSP00000431418	GO Process	GO:0016048	Detection of temperature stimulus
NTRK1	9606.ENSP00000431418	GO Process	GO:0016310	Phosphorylation
NTRK1	9606.ENSP00000431418	GO Process	GO:0018108	Peptidyl-tyrosine phosphorylation
NTRK1	9606.ENSP00000431418	GO Process	GO:0018193	Peptidyl-amino acid modification
NTRK1	9606.ENSP00000431418	GO Process	GO:0018212	Peptidyl-tyrosine modification
NTRK1	9606.ENSP00000431418	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0019220	Regulation of phosphate metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0019222	Regulation of metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0019233	Sensory perception of pain
NTRK1	9606.ENSP00000431418	GO Process	GO:0019538	Protein metabolic process
NTRK1	9606.ENSP00000431418	GO Process	GO:0021545	Cranial nerve development
NTRK1	9606.ENSP00000431418	GO Process	GO:0021553	Olfactory nerve development
NTRK1	9606.ENSP00000431418	GO Process	GO:0021675	Nerve development
